,ID,default_payment_next_month
90,15431,0.44074802066973506
91,12176,0.04661078273976663
92,26616,0.35770990411536985
93,6585,0.11450431606305655
94,13415,0.1334935159900983
95,28033,0.3686000702839196
96,18775,0.0265834103118757
97,22414,0.4435330108638911
98,13628,0.4547676987643319
99,4437,0.3733025590460316
100,14083,0.14094465413048432
101,6745,0.46881196521883944
102,11214,0.34199763750432605
103,1200,0.09796877270810336
104,24915,0.005370194716624413
105,15317,0.09833033375737063
106,25130,0.09581657416818679
107,21497,0.010703024693526937
108,2432,0.24662821242595334
109,4312,0.1732942047760069
110,3390,0.2341652385902568
111,20785,0.011054364008846781
112,12516,0.36792725059147424
113,17228,0.20508077128818114
114,1845,0.24826481473697723
115,13834,0.4307407873887801
116,2290,0.43004538233586515
117,21988,0.23933140308968054
118,10445,0.4220874092987438
119,11991,0.2894435254136341
120,6818,0.20696145095375176
121,19525,0.17538259375426166
122,12878,0.27134465221561754
123,15762,0.34162437925654965
124,21397,0.02875998853367219
125,13127,0.06058904701433174
126,25072,0.400200120572931
127,3227,0.25941529200133223
128,7260,0.09981120442580267
129,4366,0.0981686755534281
130,2185,0.321471647091297
131,14132,0.35536582120331967
132,10094,0.20710924641774203
133,6815,0.35140402739162313
134,10788,0.13725347882015088
135,7364,0.07460813061966587
136,28316,0.20062831181678842
137,23427,0.44972012417588336
138,21496,0.26581583317112034
139,4802,0.12525149939194175
140,23522,0.4142340214362008
141,28206,0.44671282909615234
142,21212,0.1288828937723815
143,12017,0.3224033455911457
144,3081,0.3703907430936781
145,20225,0.41187594625376006
146,23735,0.14951458890992822
147,28396,0.3943464630587053
148,12618,0.3649663227750696
149,21897,0.2761767040880573
150,26866,0.3332721520140301
151,16713,0.4653732443234865
152,3319,0.21165938263164435
153,1177,0.42377866168694955
154,3511,0.4266065924368427
155,29192,0.046228220812699644
156,3229,0.4096377710990514
157,28167,0.4494624440237476
158,17445,0.33772359806442365
159,13853,0.08069623274915562
160,26977,0.002001498146459305
161,16572,0.4800938756517146
162,4969,0.4067324685983015
163,10276,0.011374103757120828
164,18699,0.30085738289066327
165,24230,0.2745542749859383
166,14127,0.03935700444567645
167,15285,0.026115226316065616
168,9057,0.23082321685884738
169,314,0.26090484916816237
170,7726,0.1950430147331974
171,5723,0.02957959339458721
172,9072,0.1479520481953779
173,14107,0.13568068183578036
174,145,0.3247093588994497
175,24423,0.34556995469455415
176,22725,0.37262029053970774
177,20076,0.011720735304595938
178,8284,0.40165225862119647
179,8913,0.20968179761262587
180,6326,0.3737746931100094
181,13918,0.02805453903483648
182,2020,0.4206702378906198
183,8805,0.29606333518729244
184,18822,0.16953719793681074
185,20055,0.3783362098818386
186,1254,0.3599504324091288
187,10785,0.3962249868973546
188,18392,0.2538055916541351
189,6679,0.46778520367679716
190,2433,0.4598472683284855
191,17303,0.07350115285706754
192,23846,0.20975728956461898
193,12631,0.3165960065912918
194,16250,0.1661306817979492
195,26577,0.37055123184506855
196,18831,0.3199218896216808
197,14697,0.16820365464926001
198,20765,0.45714896217557505
199,26177,0.013102879196172614
200,29311,0.41443185080489847
201,24408,0.18550856266780325
202,6383,0.4203242631453808
203,20685,0.43422172994287805
204,3809,0.22170141795446455
205,21273,0.44426518278100396
206,18934,0.04540825787883522
207,14851,0.09319358884382457
208,15039,0.35429037260718144
209,28924,0.05071829487805155
210,20323,0.32622885328212253
211,4159,0.2939842473527385
212,23311,0.46391780490190015
213,18500,0.34644734651621956
214,12312,0.04210449859734522
215,5176,0.10439895864330646
216,29809,0.18275850943631333
217,8224,0.44815814475280963
218,26644,0.45402290410020507
219,21569,0.3575367161834219
220,3908,0.45111701463893167
221,14974,0.46391951829544414
222,19720,0.050302171332209926
223,13244,0.24530354585169042
224,18037,0.29833310905756605
225,29716,0.42499349260619657
226,6784,0.39684183429763326
227,3110,0.011133983815176033
228,26797,0.192821662214094
229,29080,0.08949233804947583
230,19229,0.3604987465530002
231,16329,0.33314051184442006
232,13004,0.014397817033813709
233,25354,0.41434630834948516
234,7464,0.11339043735059949
235,7911,0.05669323784523553
236,15409,0.35333273492819134
237,20893,0.24703571256565082
238,10835,0.11679315009389436
239,21892,0.41841191090717733
240,25921,0.0015365150133108162
241,26056,0.33278363415581275
242,26809,0.3899757147575479
243,13321,0.41610845197115626
244,17387,0.47991720750982253
245,21143,0.4060634622293579
246,213,0.4405035532506899
247,19401,0.33905251901402966
248,19504,0.16938877258205398
249,5788,0.2984690264841652
250,18353,0.3797170200648894
251,2683,0.296539408933056
252,2159,0.36352746690998944
253,899,0.3775380157130641
254,10693,0.20134016845772376
255,23451,0.1919302416901125
256,18539,0.388937179978676
257,4715,0.2754666458286529
258,9989,0.11197611176600875
259,12692,0.2666910371230251
260,12160,0.47410742005448697
261,10603,0.3042331995618932
262,13458,0.15519451776146168
263,5694,0.4232552469029143
264,2888,0.0022395684520194123
265,29839,0.2694581358582347
266,7413,0.4355996529141696
267,21942,0.3368886625931117
268,9221,0.015019598429322687
269,20226,0.35974386632912186
270,2883,0.044066691830082855
271,14234,0.3708177007329407
272,13370,0.2971457595902476
273,2446,0.21125376273242394
274,6214,0.10752220268028526
275,6431,0.39212921709868825
276,19417,0.19802986419416208
277,15768,0.47006621372064483
278,7945,0.42948221970504574
279,1286,0.03802951004650928
280,15942,0.34454326406844965
281,6508,0.2097095056593151
282,23485,0.02749816755579529
283,23138,0.41276216559016105
284,26282,0.12966481537632227
285,5028,0.24565377140336253
286,24578,0.1670716051199126
287,12846,0.3878623953329455
288,23194,0.43004421450020053
289,15680,0.4011940139897681
290,11623,0.3610444698059472
291,304,0.45103477551694166
292,7304,0.21761725367480686
293,3448,0.21708120783543394
294,28975,0.36392000399815677
295,25985,0.43869879132637485
296,29680,0.20344915757282483
297,1043,0.35133939954707133
298,28212,0.1495877516507228
299,5098,0.09878915517315559
300,17148,0.38461792899832914
301,26345,0.24501443804190864
302,28029,0.29310853559158195
303,16256,0.2824318495378054
304,22932,0.3276756640958207
305,17648,0.13414080845125523
306,13904,0.18208871977566807
307,14574,0.3369977701343806
308,7731,0.3164744470532572
309,2694,0.3726638392040189
310,14342,0.16717790958258164
311,9339,0.39883105225310866
312,19614,0.1451958783864102
313,3209,0.33189109237643055
314,11420,0.43006749381392934
315,6280,0.2677350842050021
316,13347,0.20195921885845994
317,22568,0.18703015575721035
318,22426,0.12796954167441252
319,27103,0.3272715560269118
320,28811,0.0019958149584277263
321,27614,0.36642244740489216
322,17094,0.4240157451980368
323,8391,0.4630936798602254
324,14918,0.3494068145449963
325,18374,0.036706381849140685
326,24387,0.2777739352009355
327,5525,0.31864871162665487
328,29090,0.06048204726351694
329,11319,0.4270942500567043
330,19054,0.35579923981658546
331,20881,0.28731499955730644
332,13047,0.017672242995448846
333,8339,0.000110232152890147
334,8866,0.06978295618368818
335,8966,0.32478166086385574
336,24917,0.1183848856184584
337,24622,0.15193136741746782
338,7525,0.14725694551530844
339,23942,0.16371345955718394
340,8918,0.4488796009672516
341,2751,0.1860438733811571
342,24940,0.15136747265642572
343,12726,0.0024242177908646366
344,23993,0.39592819352760844
345,10175,0.26142781731375125
346,14554,0.00036352970410796716
347,6442,0.409715345596772
348,14666,0.39566429497690675
349,18743,0.44156231257723705
350,12144,0.4179119178977447
351,25599,0.3878260831138224
352,27155,0.4528841673641036
353,11265,0.44305695611675466
354,26947,0.42137371127858325
355,25937,0.1560801324255653
356,20353,0.43151404621698736
357,11634,0.12645829345143977
358,28096,0.2919490918693287
359,19067,0.4033952883169015
360,18946,0.2953270261955034
361,25215,0.25081731794782275
362,5430,0.3613851270548827
363,24433,0.12480732549638741
364,29306,0.38365066120737323
365,20713,0.37404267968120686
366,16168,0.04360240460356014
367,4038,0.10992690456205308
368,16618,0.016523536593089888
369,10706,0.46310093961359355
370,17714,0.33531412266592175
371,23060,0.19694047721291902
372,28099,0.25575466950064857
373,19158,0.24860894036168332
374,16577,0.39709927333629336
375,18448,0.15020985830137393
376,18991,0.4474131434600287
377,2307,0.40492755774999445
378,13025,0.21580317191482706
379,26861,0.21284192053873716
380,11334,0.4660000078212788
381,25761,0.13236702448781543
382,8240,0.33253848306602646
383,20962,0.34452205347822185
384,12873,0.4422800655091144
385,6196,0.37685539463196455
386,18890,0.14046629463904403
387,11239,0.25202154896644846
388,25073,0.323477689879105
389,16475,0.34872526923394315
390,28874,0.3407387308475323
391,12850,0.4183682804144308
392,6336,0.11024490156347488
393,18737,0.4188646314955562
394,29149,0.1235985520406372
395,11545,0.15832048023565443
396,14044,0.013006797553901397
397,6390,0.4647426075640704
398,22097,0.19011517477704618
399,7515,0.2472974605748916
400,9284,0.2674880623827565
401,28254,0.41189899766825305
402,12428,0.20626221016746255
403,12832,0.4540054910924017
404,13034,0.14289516739919514
405,10658,0.24533379976432104
406,29479,0.40806316761198685
407,10053,0.3342030330594076
408,4266,0.017902356543204507
409,18526,0.3384815558095558
410,19999,0.260527868177632
411,2527,0.06350808639164798
412,29189,0.08590872220644657
413,18321,0.38777899019961487
414,11724,0.2917855759738972
415,10898,0.17524190050068264
416,22944,0.39784522083644697
417,17035,0.471768676680778
418,3120,0.01208741883535189
419,10269,0.22355450431884316
420,24595,0.1225557952448997
421,22758,0.07021875645192405
422,12378,0.3238601603980768
423,8775,0.30496405750763916
424,15093,0.16692568847769265
425,26474,0.22540920181392957
426,16827,0.4563591035875797
427,16201,0.26191466611341097
428,21709,0.17436487695046016
429,22681,0.0537741685579653
430,20306,0.3759352515763602
431,4414,0.09452011975875133
432,25408,0.16142035041049652
433,6107,0.3149469247492632
434,13480,0.14348893723824566
435,14147,0.4667910042312354
436,11558,0.00020860559961581907
437,16019,0.01255604399110387
438,28778,0.0659040751719149
439,26792,0.06750165363327831
440,23923,0.33727765511554
441,7252,0.4682085386882006
442,13779,0.4571958576017188
443,12030,0.4490788528765153
444,25121,0.12820979114936573
445,8196,0.28596677379930907
446,11353,0.2777327748617348
447,21112,0.34086644252701576
448,26842,0.03564537320619339
449,27705,0.4256275857898027
450,5556,0.22680646782913513
451,25388,0.09118430296561526
452,6696,0.15876427185937364
453,23596,0.24885258975364832
454,27455,0.4027100816774767
455,7675,0.1593142206964272
456,25532,0.26191459380311716
457,14328,0.4692607352302833
458,2365,0.21285518101068698
459,15954,0.3482251635206971
460,2508,0.45252413755937987
461,5125,0.12466305552096868
462,4652,0.16444197664553914
463,20786,0.28627708679158204
464,14561,0.16047591139064507
465,14607,0.08364023120135163
466,27918,0.2824310911899285
467,26501,0.454218039917527
468,9877,0.4100152164494377
469,4979,0.39608659854223904
470,23354,0.23300357111717243
471,21406,0.40311145290485134
472,21135,0.007584872775436442
473,22004,0.1412345354133024
474,5808,0.37496493867551867
475,25719,0.014819825740899765
476,4320,0.35315520910332865
477,13267,0.2848462517396523
478,16591,0.4002133971815649
479,27663,0.4665936927406067
480,20130,0.36592447799948863
481,14669,0.29210120089040037
482,2014,0.43751837349499034
483,26039,0.13414217753558702
484,20160,0.313748244924983
485,4483,0.4344756924598505
486,16716,0.03337596828663703
487,10020,0.439732005601416
488,3373,0.1518275654220932
489,7203,0.2485267282358466
490,18089,0.2615787396949179
491,12036,0.4642085765469318
492,14795,0.23210284774527823
493,17211,0.19641984363085815
494,9319,0.13585035644286128
495,5011,0.4301416156105884
496,24188,0.019043395539906534
497,26689,0.470618916928752
498,8491,0.4715830658877617
499,28752,0.2219970521522151
500,22092,0.12226572613667562
501,24307,0.0004514381676728986
502,21826,0.1519609814019311
503,14272,0.11796005980085031
504,27609,0.23137615027228817
505,16810,0.011488366736475564
506,16052,0.030270803894401864
507,23428,0.2315642848858146
508,17002,0.4438322003520024
509,3593,0.45273688937133943
510,7299,0.3475891025779115
511,13655,0.3681273565517312
512,26722,0.16199632630197358
513,27897,0.11221430762503666
514,14690,0.33919697470169213
515,13946,0.2619153171701427
516,18088,0.07464786150414254
517,24493,0.28526475200596435
518,23423,0.19862595444550132
519,3544,0.28401340850283985
520,21238,0.3546771724112615
521,14415,0.4501570812873458
522,21776,0.30202312310658486
523,746,0.26643262071713836
524,964,0.45159337673399746
525,12573,0.40291803424193434
526,1119,0.3260812140587648
527,24894,0.19799542994415215
528,21855,0.20611667974442577
529,23988,0.032550399224140346
530,3640,0.2865593733637158
531,26538,0.10878522901538555
532,20036,0.12365920340930925
533,22454,0.1816520462669145
534,8403,0.18408244228070653
535,11704,0.153231339029273
536,9524,0.45479174229352826
537,13982,0.4107933986109839
538,13331,0.4595513768838
539,26961,0.2738820190369218
540,27119,0.26071898408893673
541,2844,0.35594540987378137
542,27690,0.45078022074039686
543,28157,0.3606052122352386
544,6478,0.07478525517186703
545,24766,0.470595265189081
546,2989,0.14654066340563188
547,1662,0.44328360980202486
548,22734,0.22043381545758595
549,27096,0.00894394899822689
550,21646,0.14332684858961264
551,24197,0.20417867760901007
552,27983,0.3591323602105709
553,28471,0.1505761434591462
554,20835,0.11891560685988577
555,7139,0.3611025427533319
556,8039,0.44296027431768276
557,25442,0.15742415415432415
558,7372,0.2980240931392323
559,17338,0.03913709792385775
560,16644,0.3419449308413309
561,26236,0.23304394196352107
562,16612,0.4098994893517238
563,29075,0.4636896076627473
564,22962,0.13340257146118054
565,16232,0.0130433693259693
566,1325,0.36425179250204265
567,13368,0.12585297804987738
568,6564,0.31211093116282884
569,16291,0.2835885432341261
570,5536,0.1899509256297354
571,27721,0.3075867870798237
572,26363,0.35551924380878147
573,9580,0.35556595875005587
574,21320,0.4021593203924853
575,7649,0.36676122252967613
576,5274,0.4101635749844223
577,4072,0.37930504814829247
578,28612,0.416593507399502
579,11241,0.45100389206277813
580,1135,0.46575478170376067
581,23543,0.04619964728416647
582,10512,0.06568116728782888
583,23925,0.026877971109270912
584,29641,0.2200172919618234
585,21365,0.40538806619232615
586,16204,0.2993227297145299
587,18028,0.12913036954606286
588,3695,0.3869398327429609
589,28042,0.0029568174827453086
590,2878,0.20599010890664385
591,19837,0.2660905573954452
592,7120,0.13585700504850512
593,24793,0.2480796854063216
594,231,0.38596419046951763
595,28009,0.22387446514668616
596,17188,0.39891006807705837
597,476,0.41925008237760863
598,18432,0.43848403751319154
599,8309,0.3978488515130051
600,13881,0.08057800523743712
601,11501,0.08277120284351605
602,14227,0.47312521452979045
603,19452,0.2476731991727536
604,21315,0.435588797068456
605,24633,0.20733643672177668
606,18903,0.4065397730618222
607,28934,0.26191271294948015
608,12633,0.06263540303853025
609,3780,0.3365150111556367
610,478,0.38334727892270387
611,7917,0.09773454967951588
612,5904,0.39659509448013086
613,14649,0.2854721648448928
614,12806,0.2494932489855999
615,12496,0.410202299212189
616,3501,0.45619247658211526
617,23998,0.4687623923795139
618,18014,0.4448870260616553
619,9497,0.19201669824676473
620,26439,0.319738360785272
621,12553,0.4099260303976107
622,9671,0.2793795236551375
623,2305,0.3675505039467015
624,20194,0.1211571569552953
625,5270,0.19485574688293364
626,11553,0.2520464230486928
627,22256,0.257118387621819
628,23168,0.15519522079431075
629,3455,0.45782508532591254
630,919,0.15512867400978708
631,17481,0.16886052761342793
632,25850,0.34729653229704344
633,647,0.3727908774136344
634,3299,0.21405034081488883
635,4431,0.1552243489873795
636,19134,0.4072734266734558
637,23285,0.027112537343177253
638,26740,0.26472602378769344
639,9287,0.3846789998825352
640,25744,0.24180807943291993
641,5014,0.28067361072018904
642,28395,0.12136528293407
643,12562,0.322615334717458
644,15997,0.29285357304455606
645,26360,0.05218795587873388
646,4734,0.11302047551398023
647,26798,0.1761740967819415
648,23660,0.3350348449874298
649,28530,0.4543079457277766
650,20185,0.2471200820076562
651,12114,0.010123887042581853
652,4133,0.000716136203367206
653,6525,0.4574060077385651
654,6292,0.097114337221067
655,2139,0.23229514687216782
656,4611,0.4400033774858877
657,25208,0.44555594309546354
658,10478,0.35024261655748445
659,9942,0.4349265275808741
660,3297,0.44827503713720246
661,20745,0.020689536863180775
662,2930,0.04509312463013051
663,18747,0.45413295371801826
664,1878,0.06185683042595719
665,22226,0.39743291912884765
666,17085,0.3843401866337081
667,6596,0.4105806820083376
668,29855,0.037344238605470405
669,17722,0.01856448222425163
670,25981,0.1388668848246879
671,9599,0.042864796290701994
672,19200,0.1755149622615195
673,21015,0.19652029405871943
674,13263,0.42740005913737655
675,8825,0.2720529024273473
676,19002,0.2102709930045213
677,11522,0.46346389935432825
678,11994,0.35909324780210594
679,6077,0.33688482920542745
680,1918,0.20095158687676806
681,14086,0.16464432202046472
682,10800,0.36689969764482916
683,959,0.024926137229339056
684,14932,0.34911208945028743
685,19461,0.4156587764426409
686,22783,0.3687350004653178
687,29950,0.13606955668645182
688,13637,0.22556561359569163
689,8305,0.1001253939001054
690,26152,0.13179931364860492
691,8806,0.30334205834559846
692,15649,0.2644760068762609
693,16706,0.14421574606701168
694,17182,0.27981507771507624
695,6053,0.3979831360960627
696,22514,0.1305621225919077
697,29370,0.021231401218081408
698,22182,0.18202106420337297
699,14335,0.2160808785006578
700,6961,0.3747655828392333
701,4105,0.22752014473928217
702,16780,0.13156910051735105
703,2847,0.015865145733503252
704,18869,0.14808101893381628
705,19080,0.32338285101708875
706,18952,0.44239593460594184
707,15647,0.09961593727224731
708,19570,0.39613952325233226
709,751,0.4165544110919057
710,7420,0.3483616708770588
711,15228,0.11920627581146578
712,19775,0.2144120776689276
713,21741,0.4415732934185382
714,20218,0.31495092123127444
715,23418,0.3338782278815046
716,23655,0.2429528346561857
717,5386,0.3366616957766616
718,27091,0.4557652050912382
719,23555,0.1668937176642634
720,108,0.11783978987034086
721,12164,0.44862098217091867
722,7088,0.26982777953859105
723,20708,0.42669335128744873
724,8466,0.39580461269867523
725,19834,0.2518248662732234
726,29874,0.3607227613303731
727,24823,0.263750806723068
728,21428,0.2405004689329811
729,13203,0.4182997906498232
730,10092,0.1840018274737971
731,7121,0.25448663642539127
732,4416,0.28472291572888764
733,26532,0.4188137601630893
734,23924,0.4201610494136281
735,23137,0.2179183144378644
736,10810,0.0732060270046018
737,8580,0.46605097894305075
738,6023,0.25202368353406707
739,21269,0.35418053179385484
740,9401,0.37812589109278627
741,16389,0.08172136715368807
742,12149,0.24044424066951148
743,25065,0.047845199833454866
744,7588,0.20064525950373902
745,10341,0.2636606041228201
746,7010,0.4754430658706351
747,27105,0.47969373921626307
748,17922,0.37236252937757564
749,23154,0.17744028608489537
750,8017,0.21835705702817904
751,10757,0.4024927897404679
752,20427,0.4316852253426841
753,6105,0.26356910066889483
754,2964,0.3386278278496418
755,12451,0.41412713305309284
756,1054,0.3734740274813661
757,15016,0.43348718037737827
758,23446,0.00016917771311035355
759,6378,0.28284887301121053
760,2312,0.18187338436101208
761,15591,0.2417010015918122
762,6938,0.2757304158004158
763,21584,0.22594392628743615
764,4279,0.2967059513517314
765,26794,0.09039558623687038
766,10194,0.3272564945716116
767,11879,0.35480733909761536
768,4589,0.4266365158062594
769,24979,0.01019000612899626
770,4147,0.34944073950913784
771,19289,0.3192905345575146
772,28346,0.14727699992261792
773,135,0.43228576433946997
774,29606,0.04308173626494612
775,474,0.4173919603857707
776,26950,0.0001266814821277684
777,14650,0.2323887180463465
778,25279,0.300022488309464
779,1593,0.2367256204098506
780,15874,0.3548666888496713
781,29219,0.3470857217824443
782,25422,0.41570182910529113
783,9916,0.47308485584328436
784,22494,0.32933062367648397
785,24982,0.26191206189692473
786,27159,0.4617669701157185
787,9966,0.2806693736751395
788,15709,0.12994631546285296
789,10318,0.4088876364318607
790,3585,0.2538905810214396
791,18595,0.26746248115659127
792,17271,0.23513319769091834
793,17733,0.3802678419378959
794,9613,0.08852991142840917
795,10999,0.3194283072135959
796,16966,0.24128048015530093
797,23386,0.17018152230828248
798,16962,0.21604316065463638
799,16069,0.2239423121074781
800,23542,0.19346939819745118
801,11668,0.4474258587663132
802,17950,0.3533118094605033
803,29187,0.3763682957729643
804,685,0.12127858280286688
805,19606,0.23227212448380521
806,24930,0.1506607811527243
807,21962,0.18363896136148405
808,2728,0.251632581768703
809,20200,0.13042249237979273
810,1843,0.3558163194601973
811,1257,0.2250474742326568
812,6854,0.008183559986042777
813,28562,0.017460312308843172
814,640,0.27756642641848295
815,9650,0.4018398402030999
816,7104,0.14641752068303102
817,24691,0.24550755112532724
818,19143,0.062311854069704124
819,4380,0.22443351294932998
820,25998,0.2200213634127845
821,22034,0.036670554671867445
822,18170,0.39436064515304253
823,25405,0.1865875368597829
824,1444,0.16352146493728792
825,23688,0.43315417694608027
826,11041,0.0978576648110468
827,4980,0.10717951302412515
828,13394,0.26419396721276195
829,4753,0.4439925259304189
830,15061,0.43372165696372117
831,26738,0.1883210047845354
832,10121,0.20465284823648333
833,7004,0.44151253503419746
834,25595,0.26720466563327155
835,26942,0.09042103811730276
836,16312,0.3715002644540549
837,25330,0.44425707912421447
838,1281,0.22940968708310047
839,719,0.314956734344926
840,12068,0.4635150484495464
841,29923,0.3149390366905859
842,27342,0.05291091327985032
843,29452,0.47631242132367313
844,4488,0.3275985800136085
845,10043,0.44831684154151435
846,24807,0.1895927314472323
847,15516,0.27275164210843217
848,6142,0.044078309282577846
849,29436,0.41837756362579576
850,29533,0.16561360398423625
851,16681,0.37685629726297615
852,28798,0.22342800903185478
853,18464,0.41231543036702367
854,6950,0.21272111343958666
855,10045,0.2618761749794615
856,12517,0.39260739157928065
857,18147,0.28410894192668074
858,17088,0.44053514893584667
859,1151,0.23500651589697127
860,28648,0.25353052045443863
861,20946,0.16204745021641032
862,14281,0.26069171960492143
863,976,0.37725041401771897
864,180,0.320376832206088
865,28218,0.25902110179766963
866,26573,0.3631810045150761
867,5812,0.1546854721193718
868,22239,0.12012048253791123
869,21868,0.25261499864306103
870,28467,0.1338792825142981
871,9587,0.29350020567414736
872,17721,0.30677028243998833
873,28506,0.3639715497775028
874,7224,0.35779497123227066
875,24289,0.10111015409796521
876,18846,0.3232148138727083
877,8577,0.21606245587650574
878,17061,0.39896196957926594
879,6797,0.4163247922978693
880,14140,0.4626270597046816
881,967,0.4484006636806076
882,21272,0.05318344674220733
883,21888,0.12593554342682245
884,25481,0.1767497770853066
885,24492,0.015909415847282015
886,6249,0.00526733483033886
887,7197,0.1886220733040982
888,24920,0.29698718608579455
889,23956,0.39368243113419443
890,11822,0.4592517164677288
891,2745,0.19212068662868623
892,3378,0.3763080968169122
893,13545,0.38380453325394587
894,4310,0.19750411967910522
895,16230,0.09690046640142105
896,10995,0.2539305597897316
897,1841,0.3693337628793848
898,18390,0.24411195366721156
899,22825,0.13906684061322716
900,3195,0.4550836125956678
901,4577,0.3836755088233547
902,18707,0.37330647328134375
903,24485,0.41866255860809143
904,14703,0.20234024082750873
905,27946,0.28490835925659175
906,821,0.2551647522114279
907,14862,0.46410817089005163
908,7006,0.32313522394087624
909,23263,0.21275589272399917
910,12288,0.25657384779615267
911,2916,0.07611287123056655
912,16370,0.02095800875054939
913,14691,0.39058160609828707
914,11324,0.23735034521350387
915,16484,0.3717344574779425
916,19284,0.4090321604543033
917,6149,0.1635281607990865
918,7732,0.20809026288904162
919,210,0.11032387026233782
920,5583,0.34367640118318515
921,6144,0.031736507569928886
922,2416,0.4510388330708228
923,20986,0.06938529416931086
924,20902,0.09494393763178513
925,12727,0.11438587612435626
926,14702,0.08925195504698644
927,15007,0.20448037680782535
928,19644,0.006968796137105478
929,29717,0.3989311182150584
930,24089,0.31898713073198265
931,24803,0.3097469763216269
932,10863,0.43040745340594816
933,9860,0.25823030173364764
934,9054,0.3302179280661823
935,28054,0.03459318630482643
936,29437,0.3244180492162882
937,16374,0.07515041994482592
938,21740,0.37369908034009325
939,22887,0.35978298154776645
940,8333,0.3800633249095555
941,19366,0.20615811291774672
942,22985,0.13546369183012946
943,26885,0.042089510219657914
944,22769,0.403509750291546
945,25897,0.25537114475973294
946,28832,0.28445771876951487
947,23119,0.23558786738076876
948,13062,0.43078139804083243
949,15463,0.3389917286382921
950,25365,0.44270793406618186
951,14742,0.31860777269601154
952,652,0.12724747320738963
953,3051,0.10828782342635145
954,16040,0.26634458365488317
955,1234,0.3635086755339664
956,14351,0.446966658711848
957,22904,0.37594587052703327
958,23280,0.07419991393729504
959,23648,0.03155721238614302
960,10401,0.2507056185950799
961,12461,0.3967462496470999
962,2670,0.42248554109746334
963,19758,0.376820574193989
964,21638,0.4595205527688996
965,15485,0.28242877811221806
966,10425,0.2822015238354965
967,23352,0.3997992556302579
968,29065,0.22987956739061766
969,16134,0.42453571869870027
970,10009,0.11898725984389841
971,26390,0.39075690472869995
972,25053,0.45921473227201404
973,11276,0.41283716206620713
974,13554,0.0006011579096369238
975,9219,0.06698968200434692
976,872,0.39288857578633735
977,13098,0.33773456489147546
978,13728,0.42409261898624456
979,2383,0.15508730379218
980,1825,0.26606632121400314
981,23170,0.13172583969642904
982,23165,0.3093179098952701
983,24302,0.04598251534994478
984,2394,0.44194844802840316
985,3964,0.38068662887157967
986,25791,0.4250106532064614
987,24049,0.22611203469974525
988,5434,0.22690465865577267
989,10678,0.4212673431548463
990,28107,0.02149531089775319
991,11273,0.4924329062863927
992,20677,0.07466213582427789
993,16171,0.37475434613850517
994,29759,0.16919042470930096
995,18492,0.264912192581562
996,15053,0.003108250552519866
997,12964,0.43516445750419563
998,13078,0.4274516211062087
999,22086,0.1972226258334106
1000,18515,0.461558453613246
1001,26228,0.02161607076717868
